category	deployed	pool	source_path	band_min	band_max
mutant	idle_0_99a84bf08e	SoP	monsters/flesh/idle_0	1.0	100.0
mutant	idle_1_e0b73beda7	SoP	monsters/flesh/idle_1	1.0	100.0
mutant	idle_2_c85d270670	SoP	monsters/flesh/idle_2	1.0	100.0
mutant	idle_0_61e04398d6	SoP	monsters/fracture/idle_0	1.8	128.0
mutant	idle_1_f00dec9a8b	SoP	monsters/fracture/idle_1	1.8	128.0
mutant	idle_10_d7b24f46be	SoP	monsters/fracture/idle_10	1.8	128.0
mutant	idle_2_fd944b5753	SoP	monsters/fracture/idle_2	1.8	128.0
mutant	idle_3_cb44b45c0f	SoP	monsters/fracture/idle_3	1.8	128.0
mutant	idle_4_256e3254da	SoP	monsters/fracture/idle_4	1.8	128.0
mutant	idle_5_7fbe1d3f32	SoP	monsters/fracture/idle_5	1.8	128.0
mutant	idle_6_9fe43593a7	SoP	monsters/fracture/idle_6	1.8	128.0
mutant	idle_7_9717a54967	SoP	monsters/fracture/idle_7	1.8	128.0
mutant	idle_8_6afdde496d	SoP	monsters/fracture/idle_8	1.8	128.0
mutant	idle_9_850a094d7f	SoP	monsters/fracture/idle_9	1.8	128.0
mutant	idle_0_6d8b7874c3	SoP	monsters/giant/idle_0	1.0	100.0
mutant	idle_1_91ccf78e8a	SoP	monsters/giant/idle_1	1.0	100.0
mutant	idle_0_0cc8c10bf5	SoP	monsters/karlik/idle_0	1.0	100.0
mutant	idle_1_e119e68d4c	SoP	monsters/karlik/idle_1	1.0	100.0
mutant	idle_2_b1ccf2b20e	SoP	monsters/karlik/idle_2	1.0	100.0
mutant	idle_3_df552464d0	SoP	monsters/karlik/idle_3	1.0	100.0
mutant	idle_4_8a01aebd76	SoP	monsters/karlik/idle_4	1.0	100.0
mutant	idle_5_ffa908aa9f	SoP	monsters/karlik/idle_5	1.0	100.0
mutant	idle_6_922512491b	SoP	monsters/karlik/idle_6	1.0	100.0
mutant	idle_7_1b79bdfc16	SoP	monsters/karlik/idle_7	1.0	100.0
mutant	idle_8_6a408e0bbc	SoP	monsters/karlik/idle_8	1.0	100.0
mutant	idle_9_b1366a7583	SoP	monsters/karlik/idle_9	1.0	100.0
mutant	distant_0_ace440e6a1	SoP	monsters/phantasm/distant_0	8.0	255.0
mutant	distant_1_62b099ea12	SoP	monsters/phantasm/distant_1	8.0	255.0
mutant	idle_0_18ba53615d	SoP	monsters/phantasm/idle_0	3.0	64.0
mutant	idle_0_61b584751e	SoP	monsters/poltergeist/idle_0	1.0	100.0
mutant	idle_1_fbe9362468	SoP	monsters/poltergeist/idle_1	1.0	100.0
mutant	idle_2_708630bdf1	SoP	monsters/poltergeist/idle_2	1.0	100.0
mutant	idle_3_8ad2f71335	SoP	monsters/poltergeist/idle_3	1.0	100.0
mutant	idle_0_20bf4a5443	SoP	monsters/pseudodog/idle_0	1.0	100.0
mutant	idle_1_8a93c494b8	SoP	monsters/pseudodog/idle_1	1.0	100.0
mutant	idle_2_ad8d32168c	SoP	monsters/pseudodog/idle_2	1.0	100.0
mutant	idle_3_48682e4b83	SoP	monsters/pseudodog/idle_3	1.0	100.0
mutant	distant_0_5bd5cc041b	SoP	monsters/rat/distant_0	16.0	128.0
mutant	distant_1_fc4c305d25	SoP	monsters/rat/distant_1	16.0	128.0
mutant	distant_2_151899c2ab	SoP	monsters/rat/distant_2	16.0	128.0
mutant	distant_3_9647dd5a0e	SoP	monsters/rat/distant_3	16.0	128.0
mutant	distant_4_e1ae894bf1	SoP	monsters/rat/distant_4	16.0	128.0
mutant	idle_0_5dcee29002	SoP	monsters/rat/idle_0	1.0	90.0
mutant	idle_1_9a501ad5c5	SoP	monsters/rat/idle_1	1.0	90.0
mutant	idle_10_1335e8099e	SoP	monsters/rat/idle_10	1.0	90.0
mutant	idle_2_08db2cf55a	SoP	monsters/rat/idle_2	1.0	90.0
mutant	idle_3_b0d4551f88	SoP	monsters/rat/idle_3	1.0	90.0
mutant	idle_4_6474cf0b3a	SoP	monsters/rat/idle_4	1.0	90.0
mutant	idle_5_79536755f7	SoP	monsters/rat/idle_5	1.0	90.0
mutant	idle_6_073b7fb57a	SoP	monsters/rat/idle_6	1.0	90.0
mutant	idle_7_1fc65992cd	SoP	monsters/rat/idle_7	1.0	90.0
mutant	idle_8_1ce9ee6a6a	SoP	monsters/rat/idle_8	1.0	90.0
mutant	idle_9_6d55c4d945	SoP	monsters/rat/idle_9	1.0	90.0
mutant	distant_0_a1de618405	SoP	monsters/ratwolf/distant_0	8.0	128.0
mutant	distant_1_023fe94ebe	SoP	monsters/ratwolf/distant_1	8.0	128.0
mutant	idle_0_ae1ce3c54b	SoP	monsters/ratwolf/idle_0	1.0	90.0
mutant	idle_1_e906e0d5fa	SoP	monsters/ratwolf/idle_1	1.0	90.0
mutant	idle_2_da6bf72994	SoP	monsters/ratwolf/idle_2	1.0	90.0
mutant	distant_0_cf102e8c00	SoP	monsters/zombie/distant_0	12.0	128.0
mutant	distant_1_5c16468013	SoP	monsters/zombie/distant_1	12.0	128.0
mutant_ambient_field	sound_01_06ad78846b	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_01	2.0	200.0
mutant_ambient_field	sound_02_4c82fdd1f0	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_02	2.0	200.0
mutant_ambient_field	sound_03_1343449322	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_03	2.0	200.0
mutant_ambient_field	sound_04_d782e98835	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_04	2.0	200.0
mutant_ambient_field	sound_05_f6aeb02681	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_05	2.0	200.0
mutant_ambient_field	sound_06_f357cc8588	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_06	2.0	200.0
mutant_ambient_field	sound_07_9cab4395d9	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_07	2.0	200.0
mutant_ambient_field	sound_08_007867c788	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_08	2.0	200.0
mutant_ambient_field	sound_09_7aa03be447	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_09	2.0	200.0
mutant_ambient_field	sound_10_b65b33b425	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_10	2.0	200.0
mutant_ambient_field	sound_11_3cfa0bd777	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_11	2.0	200.0
mutant_ambient_field	sound_12_611ae1aacf	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_12	2.0	200.0
mutant_ambient_field	sound_13_4530f90722	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_13	2.0	200.0
mutant_ambient_field	sound_14_a4038e789f	AudioExpansion	ambient/trx/spooks_above/fielddaymutants/sound_14	2.0	200.0
mutant_ambient_field	sound_01_025efcc5d0	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_01	2.0	200.0
mutant_ambient_field	sound_02_788727ad58	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_02	2.0	200.0
mutant_ambient_field	sound_03_cc860b4ee2	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_03	2.0	200.0
mutant_ambient_field	sound_04_b533b4a618	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_04	2.0	200.0
mutant_ambient_field	sound_05_0ba40c73ce	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_05	2.0	200.0
mutant_ambient_field	sound_06_29953a087a	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_06	2.0	200.0
mutant_ambient_field	sound_07_8397d73647	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_07	2.0	200.0
mutant_ambient_field	sound_08_0af3346258	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_08	2.0	200.0
mutant_ambient_field	sound_09_95c2efbd22	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_09	2.0	200.0
mutant_ambient_field	sound_10_cb50cf2340	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_10	2.0	200.0
mutant_ambient_field	sound_11_4b60b8b36c	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_11	2.0	200.0
mutant_ambient_field	sound_12_88563d8994	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_12	2.0	200.0
mutant_ambient_field	sound_13_21eec2475b	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_13	2.0	200.0
mutant_ambient_field	sound_14_ac14c60429	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_14	2.0	200.0
mutant_ambient_field	sound_15_30ba133085	AudioExpansion	ambient/trx/spooks_above/fieldnightmutants/sound_15	2.0	200.0
mutant_ambient_forest	sound_01_96e4546df7	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_01	2.0	200.0
mutant_ambient_forest	sound_02_10e8d9f1e3	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_02	2.0	200.0
mutant_ambient_forest	sound_03_e12e23c0ef	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_03	2.0	200.0
mutant_ambient_forest	sound_04_11ba80b59a	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_04	2.0	200.0
mutant_ambient_forest	sound_05_485f7519b3	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_05	2.0	200.0
mutant_ambient_forest	sound_06_5d8827bebd	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_06	2.0	200.0
mutant_ambient_forest	sound_07_2d73c3167b	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_07	2.0	200.0
mutant_ambient_forest	sound_08_b71bbfc146	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_08	2.0	200.0
mutant_ambient_forest	sound_09_d02bc52dde	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_09	2.0	200.0
mutant_ambient_forest	sound_10_a5aa75353c	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_10	2.0	200.0
mutant_ambient_forest	sound_11_abef20f8b0	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_11	2.0	200.0
mutant_ambient_forest	sound_12_82b79e4dc8	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_12	2.0	200.0
mutant_ambient_forest	sound_13_d766063d34	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_13	2.0	200.0
mutant_ambient_forest	sound_14_1ac1c2694a	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_14	2.0	200.0
mutant_ambient_forest	sound_15_bf3d610373	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_15	2.0	200.0
mutant_ambient_forest	sound_16_498780e27c	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_16	2.0	200.0
mutant_ambient_forest	sound_17_78bde01475	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_17	2.0	200.0
mutant_ambient_forest	sound_18_907e204483	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_18	2.0	200.0
mutant_ambient_forest	sound_19_ce66bae200	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_19	2.0	200.0
mutant_ambient_forest	sound_20_f64b2b4e17	AudioExpansion	ambient/trx/spooks_above/forestdaymutants/sound_20	2.0	200.0
mutant_ambient_forest	sound_01_6cf946501e	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_01	2.0	200.0
mutant_ambient_forest	sound_02_e86c6b0a23	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_02	2.0	200.0
mutant_ambient_forest	sound_03_b8558bff8b	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_03	2.0	200.0
mutant_ambient_forest	sound_04_e493b0ca93	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_04	2.0	200.0
mutant_ambient_forest	sound_05_f28d39f487	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_05	2.0	200.0
mutant_ambient_forest	sound_06_7db8db757b	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_06	2.0	200.0
mutant_ambient_forest	sound_07_40cf640a1b	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_07	2.0	200.0
mutant_ambient_forest	sound_08_c4982f7c5e	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_08	2.0	200.0
mutant_ambient_forest	sound_09_b8b6ae6923	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_09	2.0	200.0
mutant_ambient_forest	sound_10_1008ae79d4	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_10	2.0	200.0
mutant_ambient_forest	sound_11_00009f0e19	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_11	2.0	200.0
mutant_ambient_forest	sound_12_e5f45716c4	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_12	2.0	200.0
mutant_ambient_forest	sound_13_8c20f65ebe	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_13	2.0	200.0
mutant_ambient_forest	sound_14_bed20b5565	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_14	2.0	200.0
mutant_ambient_forest	sound_15_78ea992418	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_15	2.0	200.0
mutant_ambient_forest	sound_16_d1b4243d2e	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_16	2.0	200.0
mutant_ambient_forest	sound_17_05971c4448	AudioExpansion	ambient/trx/spooks_above/forestnightmutants/sound_17	2.0	200.0
mutant_ambient_swamp	sound_01_dbbadf2cc7	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_01	2.0	200.0
mutant_ambient_swamp	sound_02_5ed62f2c16	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_02	2.0	200.0
mutant_ambient_swamp	sound_03_6de970d01a	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_03	2.0	200.0
mutant_ambient_swamp	sound_04_6358343cef	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_04	2.0	200.0
mutant_ambient_swamp	sound_05_bffbb2a0d7	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_05	2.0	200.0
mutant_ambient_swamp	sound_06_799331a154	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_06	2.0	200.0
mutant_ambient_swamp	sound_07_c9e3091a8d	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_07	2.0	200.0
mutant_ambient_swamp	sound_08_3ab45b32ca	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_08	2.0	200.0
mutant_ambient_swamp	sound_09_b2bc929feb	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_09	2.0	200.0
mutant_ambient_swamp	sound_10_9d921f0375	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_10	2.0	200.0
mutant_ambient_swamp	sound_11_d3e5ebbd50	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_11	2.0	200.0
mutant_ambient_swamp	sound_12_3bf3832e51	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_12	2.0	200.0
mutant_ambient_swamp	sound_13_67c1805673	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_13	2.0	200.0
mutant_ambient_swamp	sound_14_a6e207b1e4	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_14	2.0	200.0
mutant_ambient_swamp	sound_15_e303d177de	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_15	2.0	200.0
mutant_ambient_swamp	sound_16_2ae585c3c7	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_16	2.0	200.0
mutant_ambient_swamp	sound_17_d6b52605ce	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_17	2.0	200.0
mutant_ambient_swamp	sound_18_c90aa673b4	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_18	2.0	200.0
mutant_ambient_swamp	sound_19_ea926da840	AudioExpansion	ambient/trx/spooks_above/swampdaymutants/sound_19	2.0	200.0
mutant_ambient_swamp	sound_03_1792b24971	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_03	2.0	200.0
mutant_ambient_swamp	sound_01_c598b889b2	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_01	2.0	200.0
mutant_ambient_swamp	sound_04_1276b008fa	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_04	2.0	200.0
mutant_ambient_swamp	sound_05_dc3eb32462	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_05	2.0	200.0
mutant_ambient_swamp	sound_06_6fb2f87dbe	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_06	2.0	200.0
mutant_ambient_swamp	sound_07_07bb508fd5	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_07	2.0	200.0
mutant_ambient_swamp	sound_08_f19ab76527	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_08	2.0	200.0
mutant_ambient_swamp	sound_09_9e8937ce93	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_09	2.0	200.0
mutant_ambient_swamp	sound_10_72343a41ad	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_10	2.0	200.0
mutant_ambient_swamp	sound_11_2617a0ee1b	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_11	2.0	200.0
mutant_ambient_swamp	sound_12_e5bae1d9a9	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_12	2.0	200.0
mutant_ambient_swamp	sound_13_4525b977a6	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_13	2.0	200.0
mutant_ambient_swamp	sound_14_4376ac82e7	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_14	2.0	200.0
mutant_ambient_swamp	sound_15_652627c4b4	AudioExpansion	ambient/trx/spooks_above/swampnightmutants/sound_15	2.0	200.0
mutant_ambient_urban	sound_01_bab3123073	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_01	2.0	200.0
mutant_ambient_urban	sound_02_168dc6c3f9	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_02	2.0	200.0
mutant_ambient_urban	sound_03_7071df5945	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_03	2.0	200.0
mutant_ambient_urban	sound_04_562c3cf842	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_04	2.0	200.0
mutant_ambient_urban	sound_05_0ed01d4587	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_05	2.0	200.0
mutant_ambient_urban	sound_06_ee503571d1	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_06	2.0	200.0
mutant_ambient_urban	sound_07_98b80eade3	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_07	2.0	200.0
mutant_ambient_urban	sound_08_2d98ff3b55	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_08	2.0	200.0
mutant_ambient_urban	sound_09_233ea954b2	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_09	2.0	200.0
mutant_ambient_urban	sound_10_d3e53f7ec2	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_10	2.0	200.0
mutant_ambient_urban	sound_11_b4e699a49b	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_11	2.0	200.0
mutant_ambient_urban	sound_12_8af6bda540	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_12	2.0	200.0
mutant_ambient_urban	sound_13_1928a14878	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_13	2.0	200.0
mutant_ambient_urban	sound_14_9d865dece9	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_14	2.0	200.0
mutant_ambient_urban	sound_15_7ba73801ac	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_15	2.0	200.0
mutant_ambient_urban	sound_16_b5826ba15f	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_16	2.0	200.0
mutant_ambient_urban	sound_17_1082541da6	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_17	2.0	200.0
mutant_ambient_urban	sound_18_5657500660	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_18	2.0	200.0
mutant_ambient_urban	sound_19_ea40a805eb	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_19	2.0	200.0
mutant_ambient_urban	sound_20_17d855f00d	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_20	2.0	200.0
mutant_ambient_urban	sound_21_1e5f96fb37	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_21	2.0	200.0
mutant_ambient_urban	sound_22_0498e1f393	AudioExpansion	ambient/trx/spooks_above/urbandaymutants/sound_22	2.0	200.0
mutant_ambient_urban	sound_01_42ea76b6de	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_01	2.0	200.0
mutant_ambient_urban	sound_02_253fb2ab01	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_02	2.0	200.0
mutant_ambient_urban	sound_03_3115034fdf	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_03	2.0	200.0
mutant_ambient_urban	sound_04_e50d3af521	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_04	2.0	200.0
mutant_ambient_urban	sound_05_bf944686ac	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_05	2.0	200.0
mutant_ambient_urban	sound_06_373e846755	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_06	2.0	200.0
mutant_ambient_urban	sound_07_5e606107ac	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_07	2.0	200.0
mutant_ambient_urban	sound_08_d4ccf1ebdc	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_08	2.0	200.0
mutant_ambient_urban	sound_09_3f1304ef4f	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_09	2.0	200.0
mutant_ambient_urban	sound_10_f43595338a	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_10	2.0	200.0
mutant_ambient_urban	sound_11_fd1fb3206d	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_11	2.0	200.0
mutant_ambient_urban	sound_12_7d1b3c7cbe	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_12	2.0	200.0
mutant_ambient_urban	sound_13_0fbc704b10	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_13	2.0	200.0
mutant_ambient_urban	sound_14_36e6a640ba	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_14	2.0	200.0
mutant_ambient_urban	sound_15_82af43fda5	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_15	2.0	200.0
mutant_ambient_urban	sound_16_b62191fc2a	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_16	2.0	200.0
mutant_ambient_urban	sound_17_7dba7c7073	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_17	2.0	200.0
mutant_ambient_urban	sound_18_edddf7d119	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_18	2.0	200.0
mutant_ambient_urban	sound_19_9f0ee5adf0	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_19	2.0	200.0
mutant_ambient_urban	sound_20_0c9bed32a2	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_20	2.0	200.0
mutant_ambient_urban	sound_21_4a61371deb	AudioExpansion	ambient/trx/spooks_above/urbannightmutants/sound_21	2.0	200.0
rats	sound_07_947dc08153	Amplified	ambient/soundscape/underground/spooks_below/rats/sound_07	30.0	150.0
scream	night_scream3_ae7a72a721	OGSE	ambient/rnd_outdoor/night_scream3	30.0	150.0
scream	fog_night_scream_2_781d9ec91a	DeadAir	ambient/tuman/fog_night_scream_2	30.0	120.0
scream	night_scream_3_a63240cc8a	DeadAir	ambient/rnd_outdoor/night_scream_3	30.0	150.0
scream	fog_night_scream_1_510fffd429	DeadAir	ambient/tuman/fog_night_scream_1	30.0	120.0
scream	rnd_fallscream_562e040439	OGSE	ambient/random/rnd_fallscream	1.0	300.0
scream	night_scream1_b84979550d	OGSE	ambient/rnd_outdoor/night_scream1	30.0	150.0
scream	night_scream2_7ca896e2b8	OGSE	ambient/rnd_outdoor/night_scream2	30.0	150.0
scream	night_scream5_f049ac8449	Prosector	ambient/rnd_outdoor/night_scream5	30.0	100.0
scream	night_scream_1_3bf0338c1b	vanilla	ambient/rnd_outdoor/night_scream_1	30.0	150.0
scream	night_scream_2_bab0068e95	vanilla	ambient/rnd_outdoor/night_scream_2	25.0	140.0
spook	psy_voices_1_l_981ffca122	Amplified	ambient/anomaly/psy_voices_1_l	1.0	300.0
spook	sound1_3d07f57643	Amplified	ambient/soundscape/Spoops/day_spoops/sound1	2.0	100.0
spook	sound12_cc62ded0cb	Amplified	ambient/soundscape/Spoops/day_spoops/sound12	2.0	100.0
spook	sound20_071e2dc0e0	Amplified	ambient/soundscape/Spoops/day_spoops/sound20	2.0	100.0
spook	sound21_18d3563c09	Amplified	ambient/soundscape/Spoops/day_spoops/sound21	2.0	100.0
spook	sound22_e1300579ad	Amplified	ambient/soundscape/Spoops/day_spoops/sound22	2.0	100.0
spook	sound23_1ddbe2ffc2	Amplified	ambient/soundscape/Spoops/day_spoops/sound23	2.0	100.0
spook	sound24_1218bb67e8	Amplified	ambient/soundscape/Spoops/day_spoops/sound24	2.0	100.0
spook	sound26_5d99e802cd	Amplified	ambient/soundscape/Spoops/day_spoops/sound26	2.0	100.0
spook	sound4_ee78b8f909	Amplified	ambient/soundscape/Spoops/day_spoops/sound4	2.0	100.0
spook	sound5_70d8bf5926	Amplified	ambient/soundscape/Spoops/day_spoops/sound5	2.0	100.0
spook	sound20_23e78accc0	Amplified	ambient/soundscape/Spoops/Northern_spoops/sound20	2.0	100.0
spook	sound21_4ed4e8b5f8	Amplified	ambient/soundscape/Spoops/Northern_spoops/sound21	2.0	100.0
spook	sound23_20381704cc	Amplified	ambient/soundscape/Spoops/Northern_spoops/sound23	2.0	100.0
spook	sound24_603aca65cf	Amplified	ambient/soundscape/Spoops/Northern_spoops/sound24	2.0	100.0
spook	sound10_3a45ebd125	Amplified	ambient/soundscape/Spoops/day_spoops/sound10	2.0	100.0
spook	sound48_dd1f8fb782	Amplified	ambient/soundscape/Spoops/Northern_spoops/sound48	2.0	100.0
spook	sound11_70cbe0700c	Amplified	ambient/soundscape/Spoops/day_spoops/sound11	2.0	100.0
spook	sound13_344a45182e	Amplified	ambient/soundscape/Spoops/day_spoops/sound13	2.0	100.0
spook	sound14_f2de9ca8df	Amplified	ambient/soundscape/Spoops/day_spoops/sound14	2.0	100.0
spook	sound15_68e5be1f0c	Amplified	ambient/soundscape/Spoops/day_spoops/sound15	2.0	100.0
spook	sound16_f82b67fdf5	Amplified	ambient/soundscape/Spoops/day_spoops/sound16	2.0	100.0
spook	sound17_41136ee915	Amplified	ambient/soundscape/Spoops/day_spoops/sound17	2.0	100.0
spook	sound18_af2045e351	Amplified	ambient/soundscape/Spoops/day_spoops/sound18	2.0	100.0
spook	sound19_f7bf3a38e6	Amplified	ambient/soundscape/Spoops/day_spoops/sound19	2.0	100.0
spook	suspense_01_13d8fbb463	DeadAir	ambient/lar_nature/lar_suspense/suspense_01	1	100
spook	sound2_1ac25bb499	Amplified	ambient/soundscape/Spoops/day_spoops/sound2	2.0	100.0
spook	sound25_42c00dd508	Amplified	ambient/soundscape/Spoops/day_spoops/sound25	2.0	100.0
spook	sound28_8ab0863e70	Amplified	ambient/soundscape/Spoops/day_spoops/sound28	2.0	100.0
spook	sound29_dd19cf06a2	Amplified	ambient/soundscape/Spoops/day_spoops/sound29	2.0	100.0
